,name,desc,class,link
91,Graphic Cotton Regular Fit Men's T-Shirt,"Step out in style in this regular-fit, half-sleeved, cotton, knitted graphic men's t-shirt from Infuse. Complete the look by teaming it with a pair of denim pants or shorts and comfortable running shoes.", India  Half   Regular  Graphic  Cotton  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/infuse-graphic-cotton-regular-fit-men-s-t-shirt/p-A22INMKT1603/colorChange/A22INMKT1603_MAIZE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
92,Printed Cotton Slim Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Cut Away Collar  Full   Slim  Printed  Single  Casual Wear  Mens Neckline Round Neck,https://www.shoppersstop.com/louis-philippe-jeans-printed-cotton-slim-fit-men-s-casual-shirt/p-A22SFCSSPE11449/colorChange/A22SFCSSPE11449_NAVY?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
93,Block Cotton Regular Mens T-Shirt,"Mustard, regular fit, colour block cotton t-shirt by Stop. This t-shirt has half-sleeves, a collar, button-down detailing at the neckline, and colour block printed on the fabric. This makes for the perfect basic in your closet. Pair it with jeans, shorts, trousers, and more!", India  Half   Regular Neckline Polo  Block  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-block-cotton-regular-mens-t-shirt/p-S23STCBKP13AMSF/colorChange/S23STCBKP13AMSF_MUSTARD?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
94,Graphic Cotton Regular Fit Men's T-Shirt,"Strike the right blend between comfort and style by wearing this graphic round-neck regular-fit T-shirt from Infuse. Crafted with soft and breathable cotton fabric, it keeps you comfortable all day.", India  Half   Regular  Graphic  Cotton  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/infuse-graphic-cotton-regular-fit-men-s-t-shirt/p-A22INFMT1021/colorChange/A22INFMT1021_WHITE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
95,Solid Polyester Viscose Slim Fit Men's Work Wear Trousers,., Trousers  India  Polyester Viscose  Solid Waist Rise Mid Rise  Slim Closure Type Zip  Regular  Single  Work Wear  Mens,https://www.shoppersstop.com/louis-philippe-solid-polyester-viscose-slim-fit-men-s-work-wear-trousers/p-A22TFMSLFM79456/colorChange/A22TFMSLFM79456_NAVY?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
96,Checks Cotton Slim Fit Men's T-Shirt,"When it comes to softness, breathability, and comfort in mind, this polo shirt from the American Spirit collection comes as a no-brainer, rendered in a versatile hue, it's put up together with a polo collar and short sleeves.", India  Half   Slim Neckline Polo  Checks  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/u-s-polo-assn-denim-checks-cotton-slim-fit-men-s-t-shirt/p-S23UDTSH1344BLA/colorChange/S23UDTSH1344BLA_BLACK?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
97,Cotton Stretch Men's Trunk,., India Waist Mid Rise  Regular  Regular  Knit  Daily Wear Waist Rise Mid Rise Category Underwear  Trunk  Pack of 1  Cotton Stretch,https://www.shoppersstop.com/van-heusen-cotton-stretch-men-s-trunk/p-206344959/colorChange/206344959_ASSORTED?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
98,Modal Men's Brief - Pack of 1,., India Waist Mid Rise  Hip   Regular  Knit  Essential Category Underwear  Brief  Pack of 1  Modal,https://www.shoppersstop.com/jockey-modal-men-s-brief-pack-of-1/p-9902931/colorChange/9902931_BLACK?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
99,Printed Cotton Regular Fit Mens Shirts,"Peach, printed, cotton, regular fit shirt by Infuse. This shirt has a quirky print and is sure to turn some heads! Pair it with jeans or chinos and rock your casual look with ease.", Woven  Shirts  India  Cotton  Full   Regular  Printed  Single  Casual Wear  Regular Neckline Collared,https://www.shoppersstop.com/infuse-printed-cotton-regular-fit-mens-shirts/p-A22INMST2226/colorChange/A22INMST2226_PEACH?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D14&totalResultVal=24600&searchPageType=category
100,Solid Cotton Men's Vest,., India  Regular  Knit  Athleisure  Vest  Pack of 1  Cotton  Solid,https://www.shoppersstop.com/jockey-solid-cotton-men-s-vest/p-200319685/colorChange/200319685_BLACK?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
101,Printed Cotton Regular Fit Men's Shorts,., India  Pack of 1  Cotton  Printed  Regular Stretch Non-Stretch  Casual Wear Collection Casual Wear,https://www.shoppersstop.com/infuse-printed-cotton-regular-fit-men-s-shorts/p-AW21SH005/colorChange/AW21SH005_NAVY?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
102,Printed Cotton Regular Fit Men's T-Shirt,"Round Neck Printed Striped T-Shirt With Pocket Detailing , Short  In Premium Combed Cotton Rich Jersey  Is Soft & Comfortable For All Day Wear Due To Its Good Absorbency & Breathability.", India  Half   Regular Neckline Crew  Printed  Cotton  Pack of 1  Casual Wear Collar Regular Collar,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirt/p-S21509HSSTR422P/colorChange/S21509HSSTR422P_PETROL?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
103,Solid Cotton Regular Fit Men's T-Shirt,"Designed by the team at Infuse, you're definitely in for a style treat with this cotton T-shirt. This off-white t-shirt is the perfect note to strike with a pair of skinny jeans when you go for a night out.", India  Half   Regular Neckline Polo  Solid  Cotton  Single  Full   Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/infuse-solid-cotton-regular-fit-men-s-t-shirt/p-SS22INFPOL02/colorChange/SS22INFPOL02_RUST?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
104,Printed Cotton Regular Fit Men's T-Shirt,Printed Round Neck T-Shirt With Short  In Premium Combed Cotton Jersey  Is Soft & Comfortable For All Day Wear Due To Its Good Absorbency & Breathability., India  Half   Regular Neckline Crew  Printed  Cotton  Pack of 1  Full   Casual Wear,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirt/p-S21509RNHSP427R/colorChange/S21509RNHSP427R_RED?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
105,Checks Cotton Regular Fit Men's Work Wear Shirt,., Shirts Neckline Collar Neck  India  Cotton Collar Regular  Full   Regular  Checks  Single  Work Wear,https://www.shoppersstop.com/allen-solly-checks-cotton-regular-fit-men-s-work-wear-shirt/p-S23SFSSPPZ42289/colorChange/S23SFSSPPZ42289_BLUE?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
106,Solid Cotton Mens Track Pants,., India  Full   Regular  Woven  Casual Wear  Track Pants  Single  Cotton  Solid,https://www.shoppersstop.com/stop-solid-cotton-mens-track-pants/p-S23TR143APOL/colorChange/S23TR143APOL_OLIVE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
107,Solid Cotton Blend Regular Fit Men's T- Shirt,"Complete your wardrobe with this crew neck half sleeve black t-shirt, a regular fit. It is also available in a soft blush tone, a cool herb green colour, and a refreshing teal shade. Made with a breathable and soft cotton blend, this super comfortable the perfect wear for any occasion.", India Category T- Shirt  Half   Regular Neckline Crew  Solid  Cotton Blend  Single  Knee length  Athleisure,https://www.shoppersstop.com/altlife-solid-cotton-blend-regular-fit-men-s-t-shirt/p-S22COREFLEXTEE/colorChange/S22COREFLEXTEE_BLACK?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
108,Solid Cotton Blend Regular Fit Men's Joggers,Keep your style looking on point with a pair of Infuse's joggers. Wear this olive pair with a polo T-shirt and easy loafers when taking your date to a nice restaurant., Knit  India  Joggers  Casual Wear  Cotton Blend  Regular  Solid Waist Rise Mid Rise  Regular  Single,https://www.shoppersstop.com/infuse-solid-cotton-blend-regular-fit-men-s-joggers/p-SS22INFJO02/colorChange/SS22INFJO02_OLIVE?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
109,Men's Solid Formal Shirt,"Show off your style with this shirt from Louis Philippe. Made from good quality fabric, this shirt stays extremely soft against the skin. It has full sleeves and a hard-to-miss solid pattern on it that makes it all the more appealing.", India Collar Regular Pockets Chest Pocket Category Formal Wear  Full   Regular  Solid  Single  Work Wear  Mens Age,https://www.shoppersstop.com/louis-philippe-men-s-solid-formal-shirt/p-206366367/colorChange/206366367_PURPLE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
110,Colorblocked Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Crew  Colorblocked  Cotton  Single  Casual Wear  T-Shirts,https://www.shoppersstop.com/infuse-colorblocked-cotton-regular-fit-men-s-t-shirt/p-SS22INFBLO01/colorChange/SS22INFBLO01_RUST?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
111,Printed Rayon Comfort Fit Men's Casual Shirt,., India  100% Rayon  Half   Pack of 1,https://www.shoppersstop.com/infuse-printed-rayon-comfort-fit-men-s-casual-shirt/p-A21INFUSE9/colorChange/A21INFUSE9_ORANGE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
112,Printed Cotton Regular Fit Men's T-Shirt,"Are you searching for a comfortable piece of clothing? This printed cotton t-shirt from Stop can be a great choice. This tee has a polo neckline, half sleeves, and a regular fit. Look your stylish best in this attire.", India  Half   Regular Neckline Polo  Printed  Cotton  Single  Short  Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/stop-printed-cotton-regular-fit-men-s-t-shirt/p-A22AOP05KTGN/colorChange/A22AOP05KTGN_GREEN-NEPTUNE?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
113,Cotton Elastane Straight Fit Men's Jeans,Complete your wardrobe with this pair of straight-fit jeans in Dk Indigo hue. The soft and breathable cotton fabric makes it super comfortable to wear all day long. Step out in style by pairing it with a shirt or a tee and laced shoes for a trendy and smart look., India  Regular  Regular,https://www.shoppersstop.com/life-cotton-elastane-straight-fit-men-s-jeans/p-LFENT09/colorChange/LFENT09_DARK_INDIGO?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
114,Mid Wash Cotton Slim Fit Men's Jeans,., India Wash Mid Wash Waist Rise Mid Rise  Slim  Cotton Closure Type Button  Regular  Single  Casual Wear  Solid  Jeans,https://www.shoppersstop.com/levis-mid-wash-cotton-slim-fit-men-s-jeans/p-S2318298-1333BL/colorChange/S2318298-1333BL_BLUE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
115,Solid Cotton Blend Regular Men's Active Wear Joggers,Replace your boring bottom wear with the solid cotton blend joggers by Altlife. You can pair it with a black t-shirt and get ready to burn extra calories with this trendy activewear., Knit  India  Joggers  Active Wear  Cotton Blend  Regular  Solid  Full ,https://www.shoppersstop.com/altlife-solid-cotton-blend-regular-men-s-active-wear-joggers/p-A22ALTGITJG202/colorChange/A22ALTGITJG202_OLIVE?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
116,Graphic Cotton Regular Fit Men's T-Shirt,Ramp your look with Infuse Graphic Regular  Men's t-shirt made from high-end cotton. You look best when you combine this piece with your favourite pair of denim shorts and a pair of sunglasses., India  Sleeveless  Regular  Graphic  Cotton  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/infuse-graphic-cotton-regular-fit-men-s-t-shirt/p-A22INFMT1178/colorChange/A22INFMT1178_NAVY?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
117,Block Cotton Regular Mens T-Shirt,"White, regular fit, colour block cotton t-shirt by Stop. This t-shirt has half-sleeves, a collar, button-down detailing at the neckline, and colour block printed on the fabric. This makes for the perfect basic in your closet. Pair it with jeans, shorts, trousers, and more!", India  Half   Regular Neckline Polo  Block  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-block-cotton-regular-mens-t-shirt/p-S23STCBKP17AWHF/colorChange/S23STCBKP17AWHF_WHITE?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
118,Printed Cotton Regular Fit Men's T-Shirt,"Create the perfect boy next door look with this printed cotton t-shirt by Life. It has a crew neckline, half sleeves, and a regular fit. Pair this tee with your favorite jeans and sneakers.", India  Half   Regular Neckline Crew  Printed  100% Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirt/p-AW22CHTEEYB08/colorChange/AW22CHTEEYB08_RUST?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
119,Printed Cotton Men's Festive Wear Kurta,., India Category Indianwear  Cotton  Festive Wear  Printed  Slim  Mens,https://www.shoppersstop.com/bandeya-printed-cotton-men-s-festive-wear-kurta/p-A21SULKURFLK-03/colorChange/A21SULKURFLK-03_GREEN?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
120,Printed Cotton Blend Mens Semi-Casual Kurta,"Look charming and appealing when you're dressed in the Bandeya Printed Cotton Blend Men's Semi-Casual Kurta. Crafted with a printed pattern and a pista-green hue, this kurta for men is designed to set you apart. Made from a top-quality cotton blend in a regular fit, this kurta for men is sure to become your favourite in no time. Team this kurta with a pair of well-fitted pants and matching shoes.", India  Ankle  Category Kurta  Cotton Blend  Semi Casual  Printed  Regular,https://www.shoppersstop.com/bandeya-printed-cotton-blend-men-s-semi-casual-kurta/p-S21MEKUFSHRPRGN/colorChange/S21MEKUFSHRPRGN_PISTA_GREEN?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
121,Graphic Cotton Regular Fit Men's T-Shirt,"Casual has never been this comfortable. This men's t-shirt from Infuse is classic and simple, perfect for a casual day with friends. It features a round neck and short sleeves, with a graphic print on the front. Style this with denim and canvas shoes to elevate the look.", India  Half   Regular  Graphic  Cotton  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/infuse-graphic-cotton-regular-fit-men-s-t-shirt/p-A22INMKT1605/colorChange/A22INMKT1605_RED_OCHRE?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
122,Printed Cotton Regular Fit Mens T-Shirt,Printed Round Neck Half  T-Shirt Made With Premium Combed Cotton Jersey  With Soft Handfeel & Comfortable For All Day Wear Due To Its Good Absorbency & Breathability., India Category T-Shirt  Half   Regular Neckline Crew  Printed  Cotton  Pack of 1  Athleisure,https://www.shoppersstop.com/altlife-printed-cotton-regular-fit-men-s-t-shirt/p-S21183GPT475M/colorChange/S21183GPT475M_MINT?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
123,Colorblocked Polyester Regular Fit Men's Casual Trousers,"These Joggers are made with polyester  which provides the highest level of softness and comfort during you're intense workouts. When you think of style as well as comfort at the same time, this pair of joggers can match both the criterion.this pair of joggers is an ideal combination of comfort and strength all the year round. Moreover, it sports a slim fit design which makes you look smart and cool.", Knit Wash Clean Look  India  Polyester  Colorblocked Waist Rise Mid Rise  Regular Closure Type Drawstring  Regular  Single  Casual Wear  Women Finish Other  Trousers,https://www.shoppersstop.com/rigo-colorblocked-polyester-regular-fit-men-s-casual-trousers/p-A22JR09221038/colorChange/A22JR09221038_BLACK?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
124,Printed Polyester Viscose Men's Festive Wear Kurta,"This stylish printed polyester kurta will keep you comfy and sharp throughout the day. Wear it for festive celebrations at friend's parties, casual gatherings, get-togethers, after office meets, family functions, etc.", Kurta Neckline Round Neck  Woven  India  Pack of 1  Hip   Full   Polyester Viscose  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-polyester-viscose-men-s-festive-wear-kurta/p-A22SKWARLIRED97/colorChange/A22SKWARLIRED97_RED?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D15&totalResultVal=24600&searchPageType=category
