,name,desc,class,link
95,Printed Rayon Mens Festive Wear Kurta,"Maroon, printed, rayon kurta by Bandeya. This kurta is full-sleeved, has a round neck, button-down detail at the front and a print all over the fabric. The kurta is sure to get you some compliments!", Kurtas Neckline Round Neck  Woven  India  Single  Knee   Full   Rayon  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-rayon-mens-festive-wear-kurta/p-S23LKSCHIFMR63/colorChange/S23LKSCHIFMR63_MAROON?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
96,Printed Cotton Jersey Regular Fit Men's T-Shirt,., India Collection Casual Wear Stretch Non-Stretch  Half   Regular Neckline Crew  Printed  100%Cotton Jersey  Pack of 1  Casual Wear Age Kids,https://www.shoppersstop.com/infuse-printed-cotton-jersey-regular-fit-men-s-t-shirt/p-AW21IPT027/colorChange/AW21IPT027_NAVY?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
97,Jacquard Cotton Regular Fit Men's Formal Wear Shirt,., Shirts Neckline Round Neck  India  Cotton Collar Regular Collar  Full   Regular  Jacquard  Single  Work Wear ,https://www.shoppersstop.com/van-heusen-jacquard-cotton-regular-fit-men-s-formal-wear-shirt/p-A22SFWCUF676176/colorChange/A22SFWCUF676176_BLUE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
98,Mid Wash Cotton Blend Karrot Fit Men's Jeans,"Life's jeans are perfect for a casual outing with your tribe. These mid-washed jeans with a fashionable fit are ideal. For an edgy look, combine this with a t-shirt and your favorite sneakers.", India Wash Mid Wash Waist Rise Mid Rise  Karrot  Cotton Blend Closure Type Button  Regular  Casual Wear  Solid  Jeans  Woven,https://www.shoppersstop.com/life-mid-wash-cotton-blend-karrot-fit-men-s-jeans/p-AW22RUSH/colorChange/AW22RUSH_TINT?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
99,Mid Wash Cotton Blend Slim Fit Men's Jeans,All you need is the Life mid wash cotton blend slim-fit men’s jeans to add a touch of color to your boring wardrobe. These jeans are incredibly comfortable for regular wear and go well with t-shirts., India Wash Mid Wash Waist Rise Mid Rise  Slim  Cotton Blend Closure Type Button  Regular  Casual Wear  Solid  Jeans,https://www.shoppersstop.com/life-mid-wash-cotton-blend-slim-fit-men-s-jeans/p-AW22BRICK/colorChange/AW22BRICK_BRICK?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D9&totalResultVal=24600&searchPageType=category
100,Abstract Cotton Blend Regular Fit Men's T-Shirt,Men's brand carrier placement printed tee with contrast neck tape detail and soft washed, India  Half   Regular Neckline Crew  Abstract  Cotton Blend  Casual Wear Collar Slim Collar   T-Shirts  Woven,https://www.shoppersstop.com/pepe-abstract-cotton-blend-regular-fit-men-s-t-shirt/p-S23FLYERSSIPGRE/colorChange/S23FLYERSSIPGRE_GREEN?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
101,Printed Cotton Slim Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Slim  Printed  Single  Casual Wear  Mens Neckline Round Neck,https://www.shoppersstop.com/louis-philippe-sports-printed-cotton-slim-fit-men-s-casual-shirt/p-A22SFCSSP135295/colorChange/A22SFCSSP135295_RED?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
102,Stripes Cotton Blend Regular Fit Men's T-Shirt,., India  Full   Regular Neckline Round Neck  Stripes  Cotton Blend  Pack of 1  Casual Wear Collar Regular Collar,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-men-s-t-shirt/p-A21STSTRCR404M/colorChange/A21STSTRCR404M_DARK_MINT?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
103,Striped Cotton Blend Regular Fit Men's T-Shirt,"Smart and stylish, the Striped Cotton Blend Regular  Men's T-Shirt is sure to become your preferred choice for a breezy casual look. Designed for a relaxed look, this striped pattern t-shirt for men features a polo neck and short sleeves. This men’s t-shirt is made from soft to touch cotton blend material and comes with a regular fit. Style your look with contrast chinos, slip-on sneakers and rimless sunglasses.", India  Regular Neckline Polo  Stripes  Cotton Blend  Pack of 1  Casual Wear Collar NA ,https://www.shoppersstop.com/life-striped-cotton-blend-regular-fit-men-s-t-shirt/p-S21509IPOLSTW/colorChange/S21509IPOLSTW_WINE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
104,Printed Cotton Polyester Regular Fit Men's Shorts,., India  Pack of 1  60% COTTON 40% POLYESTER  Printed  Regular Stretch Non-Stretch  Casual Wear Collection Casual Wear,https://www.shoppersstop.com/infuse-printed-cotton-polyester-regular-fit-men-s-shorts/p-AW21INF004/colorChange/AW21INF004_GREY_MELANGE?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
105,Cotton Elastane Slim Fit Men's Jeans,Step out with style in this exclusive pair of slim-fit jeans in an unusual and special maroon tone with a mid-rise waist. The soft cotton elastane makes it super comfortable to wear all day long. Match it with a soft cotton t-shirt or a shirt and a pair of sneakers., India Wash Machine Wash Waist Rise Mid Rise  Regular  Cotton Elastane Closure Type Button  Regular  Single Stretch Stretch  Printed  Mens  Jeans,https://www.shoppersstop.com/life-cotton-elastane-slim-fit-men-s-jeans/p-TRAVELLER-5/colorChange/TRAVELLER-5_MAROON?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
106,Stripes Cotton Blend Regular Fit Men's T-Shirt,"This polo neck t-shirt from Stop is ideal for casual outings. The striped pattern lends it a casual look and is perfect for your next getaway to the seaside or a barbecue. Made in the cotton blend, the t-shirt is machine washable.", India  Half   Regular  Stripes  Cotton Blend  Mini Collar Cut Away Collar  Mens,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-men-s-t-shirt/p-S22STSTRPL108/colorChange/S22STSTRPL108_JADE_GREEN?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
107,Men's Cotton Blend Floral Pockets Stretch Chino Pants,"ATP's double button closure chino pant is the fit in an outfit. Made with premium cotton stretch fabric and sewn with precision, It is anything you make of it. Formals or casuals, it fits the mould.", Woven  India  Cotton Blend  Solid Waist Rise Mid Rise  Slim Closure Type Button  Regular  Single  Casual Wear  Trousers,https://www.shoppersstop.com/across-the-pond-men-s-cotton-blend-floral-pockets-stretch-chino-pants/p-S23NEWATP5014CC/colorChange/S23NEWATP5014CC_CHARCOAL?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
108,Printed Crepe Regular Fit Men's Casual Shirt,., Shirts  India  Crepe Collar Spread Collar  Half   Regular  Printed  Single  Casual Wear  Neckline Collared,https://www.shoppersstop.com/tistabene-printed-crepe-regular-fit-men-s-casual-shirt/p-A22MSH1912/colorChange/A22MSH1912_GREEN?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
109,Stripes Cotton Blend Regular Fit Mens T-Shirt,"Wine, cotton-blend, regular fit t-shirt by Stop. This t-shirt has a stiff collar, horixontal stripes, and button-down detailing at the neckline. It is the perfect smart casual piece in your wardrobe.", India  Half   Regular Neckline Polo  Stripes  Cotton Blend  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-mens-t-shirt/p-A22STSTR201CTWI/colorChange/A22STSTR201CTWI_WINE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
110,Stripes Cotton Slim Fit Men's Shirt,"The exclusive full-sleeved and regular-collar shirt with the striped pattern from Fratini is simple yet elegant casual wear. It is made of the finest quality cotton, and can be coordinated or dressed up to suit your taste.", Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Stripes  Single  Casual Wear  Knee length Neckline Collared,https://www.shoppersstop.com/fratini-stripes-cotton-slim-fit-men-s-shirt/p-A22SHOXSTPSTR/colorChange/A22SHOXSTPSTR_NAVY?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
111,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Crew  Solid  Cotton  Single  Casual Wear  T-Shirts,https://www.shoppersstop.com/infuse-solid-cotton-regular-fit-men-s-t-shirt/p-SS22INFC26/colorChange/SS22INFC26_BLACK?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
112,Printed Poly Silk Slim Fit Men's Festive Wear Waistcoat,., India  Sleeveless Category Indianwear  Poly Silk  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-poly-silk-slim-fit-men-s-festive-wear-waistcoat/p-A21SULSWCTJK-18/colorChange/A21SULSWCTJK-18_NAVY?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
113,Stripes Cotton Slim Fit Men's Shirt,This striped cotton shirt by Life can be ideal for any formal or casual occasion. You can be assured that this full-sleeve slim-fit shirt will increase the overall style statement., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Stripes  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/life-stripes-cotton-slim-fit-men-s-shirt/p-A22INDSTPFS216/colorChange/A22INDSTPFS216_NAVY?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
114,Printed Polyester Regular Fit Men's Shorts,"Durable and stylish, these printed polyester men's shorts from Infuse are perfect for a day out or a weekend hangout. Made of 100% polyester, these shorts are printed with a trendy and stylish pattern and are ideal for relaxed and comfortable casual wear.", India  Shorts  Woven  Regular  Single  100% polyester  Printed Closure Type Elastic and Drawstring  Regular Waist Rise Mid Rise Wash Light Wash  Casual Wear,https://www.shoppersstop.com/infuse-printed-polyester-regular-fit-men-s-shorts/p-SS22INFSS02/colorChange/SS22INFSS02_JADE?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
115,Men's INHANCE Regular Fit Printed Lounge Set,"Get the Men's Inhance Regular  Printed Lounge Set to stay snug throughout the day over the weekend. Ideal for resting, this lounge wear men’s set is made from cotton with a regular. Team it with easy-to wear flip-flops for a great look.", Half   India Category Lounge Set  Full   Cotton  Printed  Regular  Lounge wear Neckline Round Neck,https://www.shoppersstop.com/stop-men-s-inhance-regular-fit-printed-lounge-set/p-S21187LNGST109/colorChange/S21187LNGST109_NEO_MINT?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
116,Printed Cotton Men's Festive Wear Kurta,"A true delight to wear during any festive occasion, this round-neck kurta with full sleeves from Bandeya is a must-have for your wardrobe. Crafted from cotton, its gorgeous printed pattern attracts instant attention to complete your ethnic look.", Kurta Neckline Round Neck  Woven  India  Single  Knee length Collar Regular Collar  Full   Cotton  Festive Wear  Printed  Slim Wash Machine Wash,https://www.shoppersstop.com/bandeya-printed-cotton-men-s-festive-wear-kurta/p-A22LKDIGIMUS203/colorChange/A22LKDIGIMUS203_MUSTARD?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
117,Printed Cotton Relaxed Fit Men's T-Shirts,"Black, printed, regular fit t-shirt by Life. This t-shirt is cotton fabric, has a cool print with text printed on the fabric, and can easily be styled for different events- smart casuals, casual wear, loungewear, athleisure, you name it.", India  Half   Relaxed  Printed  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/life-printed-cotton-relaxed-fit-men-s-t-shirts/p-S23LFCHRGRT02BL/colorChange/S23LFCHRGRT02BL_BLACK?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
118,Printed Poly Silk Men's Festive Wear Kurta Pyjama Set,., India  Full  Category Indianwear  Poly Silk  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-poly-silk-men-s-festive-wear-kurta-pyjama-set/p-A21SULGKPSET-01/colorChange/A21SULGKPSET-01_CREAM?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
119,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Crew  Solid  Cotton  1  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/intune-solid-cotton-regular-fit-men-s-t-shirt/p-S23M-CATSHK009/colorChange/S23M-CATSHK009_OLIVE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
120,Stripes Cotton Blend Regular Fit Men's T-Shirt,"Wearing a t-shirt and looking stylish doesn't have to be a challenge. T-shirts in classic and current styles will all look great on you. Thus, wear a Stop's Stripes Cotton Blend Regular  Men's T-Shirt and appear great! Wearing this yellow t-shirt is sure to make you stand out!", India  Half   Regular  Stripes  Cotton Blend Collar Regular Collar  Mens Design Solid,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-men-s-t-shirt/p-S22STSTRPL115/colorChange/S22STSTRPL115_TURQUOISE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
121,Graphic Cotton Regular Fit Men's T-Shirt,"Step out in style in this trendy, regular-fit, half-sleeved, round-neck men's cotton t-shirt from Infuse with a cool graphic print. Look your best by teaming it with a pair of denim pants and sneakers.", India  Half   Regular  Graphic  Cotton  Single  Regular  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/infuse-graphic-cotton-regular-fit-men-s-t-shirt/p-A22INMKT1642/colorChange/A22INMKT1642_VIOLET?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
122,Men's Solid Polo T-Shirt,"U.S. Polo brings you this T-Shirt, which will be a smart addition to your clothing collection. It has been made of a fine quality fabric to keep you comfortable all day long. Besides, it comes with a solid pattern, which along with the polo collar marks its design quite distinctive.", India Category Polo T-Shirt  Short   Regular Neckline Polo  Solid  Cotton  Single Piece  Casual Wear,https://www.shoppersstop.com/u-s-polo-assn-denim-men-s-solid-polo-t-shirt/p-205169231/colorChange/205169231_ORANGE?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
123,Printed Slub Jersey Regular Fit Men's T-Shirt,., India Collection Casual Wear Stretch Non-Stretch  Half   Regular Neckline Crew  Printed  Slub Jersey  Pack of 1  Casual Wear,https://www.shoppersstop.com/infuse-printed-slub-jersey-regular-fit-men-s-t-shirt/p-AW21IPT021/colorChange/AW21IPT021_CORAL?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
124,Printed Cotton Skinny Fit Men's T-Shirt,., India  Half   Skinny Neckline Round Neck  Printed  Cotton  Single  Casual Wear Collar Regular Collar  T-Shirts,https://www.shoppersstop.com/pepe-printed-cotton-skinny-fit-men-s-t-shirt/p-A22FLYERSSIPRED/colorChange/A22FLYERSSIPRED_RED?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D10&totalResultVal=24600&searchPageType=category
