,name,desc,class,link
39,Textured Polyester Viscose Slim Fit Men's Work Wear Jacket,., India  Polyester Viscose  Work Wear  Slim  Textured Closure Type Button  Single  Full    Jacket,https://www.shoppersstop.com/allen-solly-textured-polyester-viscose-slim-fit-men-s-work-wear-jacket/p-A22A140LF897861/colorChange/A22A140LF897861_BLACK?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
40,Solid Cotton Elastic and Drawstring Men's Shorts,You'll love the comfort and style of these cool solid shorts from Stop. Wear these solid shorts with a printed t-shirt and a pair of comfortable sneakers when running errands., Shorts  India  Knee   Single  Cotton  Solid Closure Type Elastic and Drawstring  Regular Waist Rise Mid Rise  Casual Wear,https://www.shoppersstop.com/stop-solid-cotton-elastic-and-drawstring-men-s-shorts/p-A22SOBOSLSH7RU/colorChange/A22SOBOSLSH7RU_RUST?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
41,Printed Cotton Slim Fit Men's Casual Wear Kurta,"Make a style statement with this indigo printed straight kurta, which is beautifully designed with a band neck and long sleeves. Dress up for the next festive occasion by pairing this kurta with a churidar.", India  Full  Category Indianwear  Cotton  Casual Wear  Printed  Slim  Mens,https://www.shoppersstop.com/bandeya-printed-cotton-slim-fit-men-s-casual-wear-kurta/p-SS22LKSCALLOP/colorChange/SS22LKSCALLOP_INDIGO?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
42,Solid Cotton Mens Handkerchief - Pack Of 5,., India  Pack of 5  100% Cotton  Solid,https://www.shoppersstop.com/stop-solid-cotton-mens-handkerchief-pack-of-5/p-FA21COREHANKIAS/colorChange/FA21COREHANKIAS_WHITE?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
43,Printed Cotton Regular Fit Men's T-Shirt,The ribbed crew neckline of this t-shirt from the American Spirit collection ensures comfort and shape retention that withstands repeated wash and wear., Bangladesh  T-Shirts  Knit  Half   Regular Neckline Crew  Printed  Cotton  Single  Casual Wear,https://www.shoppersstop.com/u-s-polo-assn-denim-printed-cotton-regular-fit-men-s-t-shirt/p-S23UDTSH1245BLU/colorChange/S23UDTSH1245BLU_BLUE?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
44,Solid Cotton Stretch Slim Fit Men's Trousers,"A classy pick for uplifting the look of your attire, the Solid Cotton Stretch Slim  Men's Trousers is a must-have. Designed in a sombre navy hue, these formal trousers come with a lovely solid pattern. The breathable cotton stretch material and a simple slim silhouette ensure comfort all through the wear. Match them well with formal shoes, a metallic buckle belt, and a light-hued formal shirt.", India Category Trousers  Cotton Stretch  Solid Pockets 6 Pockets Waist Rise Mid Rise  Slim Closure Type Button  Regular  Pack of 1 Fly Type Zip  Casual Wear  Mens Finish Shimmer,https://www.shoppersstop.com/life-solid-cotton-stretch-slim-fit-men-s-trousers/p-S211834WAYNV/colorChange/S211834WAYNV_NAVY?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
45,Solid Cotton Slim Fit Men's T-Shirt,., India Category T-Shirt  Half   Slim  Neckline Henley  Solid  Cotton  Single  Casual Wear  Mens,https://www.shoppersstop.com/rigo-solid-cotton-slim-fit-men-s-t-shirt/p-A21HT01211124/colorChange/A21HT01211124_GREEN?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
46,Mid Wash Cotton Blend Slim Fit Men's Jeans,., India Wash Mid Wash Waist Rise Mid Rise  Slim  Cotton Blend Closure Type Button  Regular  Single  Casual Wear  Solid  Jeans  Knit,https://www.shoppersstop.com/rodamo-mid-wash-cotton-blend-slim-fit-men-s-jeans/p-S23223130312/colorChange/S23223130312_BLACK?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
47,Solid Cotton Regular Fit Mens Casual Shirt,AS CASUAL SHIRT SOLID FS, Shirts  India  Cotton Collar Regular Collar  Full   Regular  Solid  Single  Work Wear Neckline Regular,https://www.shoppersstop.com/allen-solly-solid-cotton-regular-fit-mens-casual-shirt/p-A22SFQSPPB05852/colorChange/A22SFQSPPB05852_GREY?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
48,Printed Viscose Cotton Men's Semi-Casual Kurta,"Wow the crowd during the festive season by donning the Bandeya Printed Viscose Cotton Men's Semi-Casual Kurta. This kurta for men is designed in a sophisticated beige hue and features a printed pattern. The viscose cotton material ensures unmatched comfort, while the regular silhouette lends a smart fit. Wear this kurta with an ethnic jacket and well-fitted pants.", India  Ankle  Category Kurta  Jacquard  Semi Formal  Printed  Regular,https://www.shoppersstop.com/bandeya-printed-viscose-cotton-men-s-semi-casual-kurta/p-S21MEKUFBAJPRIK/colorChange/S21MEKUFBAJPRIK_OLIVE?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
49,Solid Cotton Slim Fit Men's Casual Shirt,., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Solid  Single  Casual Wear,https://www.shoppersstop.com/levis-solid-cotton-slim-fit-men-s-casual-shirt/p-S23176210243GRE/colorChange/S23176210243GRE_GREY?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D12&totalResultVal=24600&searchPageType=category
50,Solid Cotton  Regular Fit Men's Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Regular  Solid  Casual Wear  Neckline Round Neck,https://www.shoppersstop.com/u-s-polo-assn--solid-cotton-regular-fit-men-s-shirt/p-A22USSHTC0059/colorChange/A22USSHTC0059_WHITE?currentPosition=1&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
51,Solid Cotton Linen Men's Occasion Wear Kurta Set,., India  Regular Collar Mandarin Collar  Full  Stretch Non-Stretch  Cotton Linen   Wear  Solid  Regular Closure Type Drawstring,https://www.shoppersstop.com/hangup-solid-cotton-linen-men-s-occasion-wear-kurta-set/p-A21HGWHITECOTT8/colorChange/A21HGWHITECOTT8_WHITE?currentPosition=2&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
52,Solid Cotton Polyester Regular Fit Men's Joggers,., India  Active Wear  40% Cotton 55% Polyester 5% Elastane�  Regular  Single,https://www.shoppersstop.com/infuse-solid-cotton-polyester-regular-fit-men-s-joggers/p-A21INF052/colorChange/A21INF052_NAVY?currentPosition=3&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
53,Colorblocked Cotton Regular Fit Men's T-Shirt,"Combine luxury and comfort with this t-shirt from the craftsmen of Stop. You can wear it with beige trousers and a pair of formal oxfords, and you’re ready to go for some office meetings.", India  Half   Regular Neckline Polo  Colorblocked  Cotton  Pack of 1  Short  Casual Wear Collar Regular Collar  T-Shirts  Knit,https://www.shoppersstop.com/stop-colorblocked-cotton-regular-fit-men-s-t-shirt/p-A22STCB02JPCPB/colorChange/A22STCB02JPCPB_PERSIAN-BLUE?currentPosition=4&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
54,Printed Polyester Regular Fit Men's Shorts,"Keep your summer look casual with these printed polyester regular-fit shorts from Infuse. With a drawstring waist and elastic and drawstring closure, these shorts are perfect for a day out or when you don't feel like dressing up.", India  Shorts  Woven  Regular  Single  100% polyester  Printed Closure Type Elastic and Drawstring  Regular Waist Rise Mid Rise Wash Light Wash  Casual Wear,https://www.shoppersstop.com/infuse-printed-polyester-regular-fit-men-s-shorts/p-SS22INFSS04/colorChange/SS22INFSS04_MUD?currentPosition=5&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
55,Textured Polyester Viscose Slim Fit Men's Trousers,"Navy blue, textured, polyester viscose, slim fit trousers by Stop. These trousers have a button closure at the waist, belt loops, pockets, and the taper at the bottom. These are perfect for everyday wear and can be easily styled with any colour because of their solid colour.", Trousers  India  Polyester Viscose  Textured Waist Rise Mid Rise  Slim Closure Type Button Pleat Non pleated  Regular  Single  Work Wear,https://www.shoppersstop.com/stop-textured-polyester-viscose-slim-fit-men-s-trousers/p-S23STPVSTR04NV/colorChange/S23STPVSTR04NV_NAVY?currentPosition=6&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
56,Checks Cotton Slim Fit Men's Casual Shirt,., Shirts  India  Cotton Collar Regular Collar  Full   Slim  Checks  Single  Casual Wear  Mens Neckline Round Neck,https://www.shoppersstop.com/louis-philippe-sports-checks-cotton-slim-fit-men-s-casual-shirt/p-A22SFCSSBJ28235/colorChange/A22SFCSSBJ28235_OLIVE?currentPosition=7&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
57,Printed Cotton Relaxed Fit Men's T-Shirts,"White and blue, regular fit, cotton t-shirt by Life. The shirt has a half-and-half print throughout the fabric, giving it an edgier look. This t-shirt is perfect for lounging in working out, or just for a casual day out. Pair it with jeans, shorts, trousers- anything you like!", India  Half   Relaxed  Printed  Cotton  Single  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/life-printed-cotton-relaxed-fit-men-s-t-shirts/p-S23LFCASAPT26IB/colorChange/S23LFCASAPT26IB_INK_BLUE?currentPosition=8&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
58,Jacquard Cotton Blend Regular Fit Men's T-Shirt,Opt for this jacquard cotton blend t-shirt from Stop for year-round comfort and style. Simply team this cotton t-shirt with a cardigan and a pair of stylish shades to complete the look., India  Half   Regular Neckline Crew  Jacquard  Cotton Blend  Pack of 1  Full   Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-jacquard-cotton-blend-regular-fit-men-s-t-shirt/p-A22STJQ02CTEM/colorChange/A22STJQ02CTEM_EMERALD?currentPosition=9&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
59,Solid Cotton Regular Fit Men's T-Shirt,., India  Half   Regular Neckline Polo  Solid  Cotton  Casual Wear Collar Regular Collar   T-Shirts,https://www.shoppersstop.com/allen-solly-solid-cotton-regular-fit-men-s-t-shirt/p-A22KPORGFE71298/colorChange/A22KPORGFE71298_BLUE?currentPosition=10&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
60,Men's Stretch Solid Vest,BUFASHIONV/INKBL/S/NCL, India Waist High Rise  Regular  Regular  Knit  Essential Category Vest  Vest  Pack of 1  Cotton  Solid,https://www.shoppersstop.com/jockey-men-s-stretch-solid-vest/p-9083660/colorChange/9083660_BLACK?currentPosition=11&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
61,Men's Stretch Solid Briefs,"Upgrade your innerwear collection with this pair of regular fit briefs for men from the reputed brand, Jockey. Made of stretch cotton fabric, it is stretchable and excessively comfortable to wear. Featuring elasticated waistband with brand name weaved on it, it is a must have in your collection.", India Waist Mid Rise  Hip   Regular  Knit  Essential Category Underwear  Brief  Single  Cotton  Solid,https://www.shoppersstop.com/jockey-men-s-stretch-solid-briefs/p-5011811/colorChange/5011811_WHITE?currentPosition=12&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
62,Mens INHANCE Regular Fit Solid Hooded T-Shirt,"Be sure to receive several compliments as you flaunt this uber-trendy Men's Inhance Regular  Solid Hooded T-Shirt. Tailored for a striking look, this colour blocked pattern t-shirt for men features a hooded neck and full sleeves. The soft and breathable cotton material along with a regular fit lets this men's t-shirt lend a comfy feel all day long. Style your look with a pair of chinos and white lace-up sneakers.", India  Full   Regular Neckline Hood  Color Blocked  Cotton  Pack of 1  Casual Wear Design GSM Volume,https://www.shoppersstop.com/stop-mens-inhance-regular-fit-solid-hooded-t-shirt/p-A20187WHOODYMR/colorChange/A20187WHOODYMR_MAROON?currentPosition=13&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
63,Solid INHANCE Cotton Men's Lounge Shorts,"Keep your casual look classic with the Solid Inhance Cotton Men's Lounge Shorts. Designed in a solid pattern, these black men’s shorts are sure to stand apart. Made from cotton and tailored in a regular fit, this pair of men’s shorts is a worthy buy for you. Team these men’s shorts with a chequered shirt and slip-on shoes.", Short  Regular  Lounge wear  Shorts  Single  Cotton  Solid ,https://www.shoppersstop.com/stop-solid-inhance-cotton-men-s-lounge-shorts/p-S21187SHORT104C/colorChange/S21187SHORT104C_BLACK?currentPosition=14&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
64,Stripes Cotton Blend Regular Fit Men's T-Shirt,Look cool in this polo neck half sleeves t-shirt with bright stripes on a rejuvenating mint shade. You can also choose the bright puma-red tone. The soft cotton blend keeps you comfortable on a hot summer day. Team it up with a pair of denim or trousers and sneakers., India  Half   Regular  Stripes  Cotton Blend Collar Regular Collar  Mens,https://www.shoppersstop.com/stop-stripes-cotton-blend-regular-fit-men-s-t-shirt/p-S22STSTRPL106/colorChange/S22STSTRPL106_PUMA_RED?currentPosition=15&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
65,Printed Cotton Regular Fit Men's T-Shirt,"Round Neck Printed Striped T-Shirt With Pocket Detailing , Short  In Premium Combed Cotton Rich Jersey  Is Soft & Comfortable For All Day Wear Due To Its Good Absorbency & Breathability.", India  Half   Regular Neckline Crew  Printed  Cotton  Pack of 1  Casual Wear Collar Regular Collar,https://www.shoppersstop.com/life-printed-cotton-regular-fit-men-s-t-shirt/p-S21509HSSTR422O/colorChange/S21509HSSTR422O_OLIVE?currentPosition=16&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
66,Printed Cotton Slim Fit Men's T-Shirt,., India  Half   Slim Neckline Crew  Printed  100% Cotton  Single  Casual Wear  T-Shirts,https://www.shoppersstop.com/wrogn-printed-cotton-slim-fit-men-s-t-shirt/p-WRSS23WQTS1012S/colorChange/WRSS23WQTS1012S_BLUE?currentPosition=17&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
67,Solid Cotton Linen Blend Button Closure Men's Shorts,Get these solid cotton shorts from Fratini to impress everyone this season. Match this pair with a crisp white half-sleeved shirt and comfortable shoes for your next date night., Shorts  India  3/4   Single  Cotton Linen Blend  Solid Closure Type Button  Slim  Casual Wear,https://www.shoppersstop.com/fratini-solid-cotton-linen-blend-button-closure-men-s-shorts/p-A22CLINLS3ELKH/colorChange/A22CLINLS3ELKH_KHAKI?currentPosition=18&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
68,Solid Cotton Mens Track Pants,"Navy blue, cotton track pants by Stop. This pair is a great addition to your collection. It is versatile and can be worn with any top of your choice. It has an elastic waist band for a better fit and tapers at the bottom.", India  Regular  Woven  Casual Wear  Track Pants  Single  Cotton  Solid,https://www.shoppersstop.com/stop-solid-cotton-mens-track-pants/p-S23TR145APNV/colorChange/S23TR145APNV_NAVY?currentPosition=19&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
69,Printed Poly Silk Men's Festive Wear Kurta,"Add an ethnic touch to festivities with this block-printed kurta for men. Simple yet striking, the full-length men's kurta can be paired with jeans and just rolled up the sleeves for a more relaxed look.", Kurta Neckline Round Neck  Woven  India  Pack of 1  Full  Collar Regular Collar  Full   Poly Silk  Festive Wear  Printed  Slim,https://www.shoppersstop.com/bandeya-printed-poly-silk-men-s-festive-wear-kurta/p-A22LKKNTHABRD23/colorChange/A22LKKNTHABRD23_BLUE?currentPosition=20&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
70,Solid Cotton Regular Fit Men's T-Shirt,"- IN-HANCE Wash (Anti-Bacterial, Bio Wicking, Anti-Odour and Smart Wash)- HIGH IQ Antifade Dye- Structure at Collar and Sleeve Hem", India Category Regular  Half   Regular Neckline Polo  Solid  Cotton  Pack of 1  Full   Casual Wear Collar Regular Collar Coverage Full Sleeve Strap Support  T-Shirts  Knit,https://www.shoppersstop.com/stop-solid-cotton-regular-fit-men-s-t-shirt/p-S22STSOLIDPOLO/colorChange/S22STSOLIDPOLO_BURNT_ORANGE?currentPosition=21&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
71,Colorblocked Cotton Regular Fit Men's T-Shirt,"Take the small step to look good with this half-sleeved and short-length men's t-shirt from Stop. It features a polo neckline and a short buttoned placket. Knitted from purest quality cotton in a regular fit, its colorblock pattern helps to style in a contemporary way.", India  Half   Regular Neckline Polo  Colorblocked  Cotton  Single  Short  Casual Wear  T-Shirts  Knit,https://www.shoppersstop.com/stop-colorblocked-cotton-regular-fit-men-s-t-shirt/p-A22STCB04JPCIB/colorChange/A22STCB04JPCIB_INK-BLUE?currentPosition=22&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
72,Textured Polyester Blend Slim Fit Men's Work Wear Jacket,., India  Polyester Blend  Work Wear  Slim  Textured Closure Type Button  Single  Full   Jacket,https://www.shoppersstop.com/van-heusen-textured-polyester-blend-slim-fit-men-s-work-wear-jacket/p-A22ZTKULBT97988/colorChange/A22ZTKULBT97988_BLACK?currentPosition=23&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
73,Checks Cotton Slim Fit Men's Shirt,Upgrade your overall style with this dapper check shirt from Life. This shirt can be teamed with fitted jeans and shoes when you're going to an event or outdoors., Woven  Shirts  India  Cotton Collar Regular Collar  Full   Slim  Checks  Single  Casual Wear Neckline Collared,https://www.shoppersstop.com/life-checks-cotton-slim-fit-men-s-shirt/p-A22TWILCHKFS113/colorChange/A22TWILCHKFS113_DARK_GREY?currentPosition=24&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
74,Printed Cotton Slim Fit Men's Casual Wear Kurta,"Revamp your ethnic wardrobe with this yellow and white floral print straight kurta, which is beautifully designed with a band neck and long sleeves. Dress up for the next festive occasion by pairing this kurta with a churidar.", India  Regular  Full  Category Indianwear  Cotton  Casual Wear  Printed  Slim  Mens,https://www.shoppersstop.com/bandeya-printed-cotton-slim-fit-men-s-casual-wear-kurta/p-SS22SHFLORALYLW/colorChange/SS22SHFLORALYLW_YELLOW?currentPosition=25&searchQueryUrl=https%3A%2F%2Fwww.shoppersstop.com%2Fmen-clothing%2Fc-A1010%3Fpage%3D13&totalResultVal=24600&searchPageType=category
